text,true_label,vader_pred,vader_score,lr_pred,lr_confidence,bert_pred,bert_confidence,bert_entropy,vader_lr_disagreement,lr_bert_disagreement,vader_bert_disagreement,has_negative_intensifier,bert_failed
be distasteful to children and adults ,0,1,0.0,0,0.7317220466730905,0,0.9964408278465271,0.0035591721534729004,1,0,1,0,0
a lovably OLD-SCHOOL hollywood confection,1,1,0.0,0,0.8989664856244851,1,0.9997456669807434,0.0002543330192565918,1,1,0,0,0
"to the afghani refugees who streamed across its borders , desperate for work and food ",1,0,-0.3182,1,0.5530210083626859,1,0.9898360371589661,0.010163962841033936,1,0,1,0,0
JUVENILE,0,1,0.0,0,0.8082745310671723,0,0.999660849571228,0.00033915042877197266,1,0,1,0,0
a peculiar malaise that renders its tension ,0,0,-0.1779,0,0.7753354137668598,0,0.9896306395530701,0.010369360446929932,0,0,0,0,0
the great pity ,0,1,0.4404,0,0.5080704263181501,0,0.9997844099998474,0.0002155900001525879,1,0,1,0,0
", it 's kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers . ",1,1,0.5719,1,0.9617822417131187,1,0.9997197985649109,0.00028020143508911133,0,0,0,0,0
makes even elizabeth hurley seem graceless and ugly . ,0,0,-0.5106,0,0.9050891791941972,0,0.999775230884552,0.00022476911544799805,0,0,0,0,0
the pitfalls you 'd expect in such a potentially sudsy set-up ,0,1,0.0,1,0.5423349438845281,0,0.9970744848251343,0.0029255151748657227,0,1,1,0,0
"a gorgeously strange movie , heaven not is deeply concerned with morality , but it refuses to spell things out for viewers",1,1,0.4404,1,0.7524980569188078,1,0.9985952973365784,0.0014047026634216309,0,0,0,0,0
too crazy,0,0,-0.34,0,0.9510819916522844,0,0.9989938139915466,0.0010061860084533691,0,0,0,0,0
by a rich visual clarity and deeply ,1,1,0.743,1,0.9521057302452186,1,0.9998784065246582,0.00012159347534179688,0,0,0,0,0
slow and ,0,1,0.0,0,0.9097723768514477,0,0.999652624130249,0.00034737586975097656,1,0,1,0,0
memorable not and,1,1,0.0,1,0.5097012201468216,0,0.9485379457473755,0.05146205425262451,0,1,1,0,1
"grows decidedly flimsier with its many out-sized , out of character and logically porous action set pieces ",0,1,0.0,0,0.7048458730478452,0,0.9997521042823792,0.0002478957176208496,1,0,1,0,0
that 's better than its predecessor ,1,1,0.4404,1,0.8710146825615456,1,0.9997797608375549,0.00022023916244506836,0,0,0,0,0
will enjoy it !!!,1,1,0.6219,1,0.928172123957057,1,0.9998750686645508,0.00012493133544921875,0,0,0,0,0
clever enough ,1,1,0.4588,1,0.9565673648968079,1,0.9998688697814941,0.00013113021850585938,0,0,0,0,0
` refreshing ,1,1,0.0,1,0.9807234947305972,1,0.9998699426651001,0.00013005733489990234,0,0,0,0,0
"all awkward , static !!!",0,0,-0.3561,0,0.9242789435726952,0,0.9996219873428345,0.00037801265716552734,0,0,0,0,0
an unbelievably stupid film ,0,0,-0.5709,0,0.919974717358164,0,0.9998067021369934,0.0001932978630065918,0,0,0,0,0
the plot almost arbitrary ,0,1,0.0,0,0.8950753138861596,0,0.999295711517334,0.0007042884826660156,1,0,1,0,0
lucky break is ( cattaneo ) sophomore slump .,0,1,0.4215,0,0.6248009727460357,0,0.9997463822364807,0.0002536177635192871,1,0,1,0,0
"humorous and heartfelt , ",1,1,0.7269,1,0.9615062724494152,1,0.9998792409896851,0.0001207590103149414,0,0,0,0,0
bets date movie,1,1,0.0,1,0.593218262545224,1,0.9866887927055359,0.013311207294464111,0,0,0,0,0
a travetsy of a transvestite comedy,0,1,0.3612,1,0.6973662696801985,0,0.998408854007721,0.0015911459922790527,0,1,1,0,0
"writer/director burr steers emphasizes the q in quirky , with mixed results . ",1,1,0.0,1,0.6567137598011515,0,0.9599595069885254,0.04004049301147461,0,1,1,0,1
dahmer ,0,1,0.0,1,0.5493648876256624,0,0.9996497631072998,0.0003502368927001953,0,1,1,0,0
the film opens with maggots crawling on a dead dog ,0,0,-0.6486,0,0.7327845112117936,0,0.9973856806755066,0.002614319324493408,0,0,0,0,0
the good and different ,1,1,0.4404,1,0.9346976529393598,1,0.9998558759689331,0.00014412403106689453,0,0,0,0,0
you 're in a slap-happy mood !!!,1,1,0.0,1,0.7613272214359839,1,0.9997953772544861,0.00020462274551391602,0,0,0,0,0
lush andddd beautifully,1,1,0.5719,1,0.9709886826236427,1,0.9998291730880737,0.00017082691192626953,0,0,0,0,0
"a rcowd-pleaser ,",1,1,0.0,1,0.8155668851687266,1,0.9990615248680115,0.0009384751319885254,0,0,0,0,0
reading your scripts before signing that dotted line ,0,1,0.0,0,0.7644038811081054,0,0.9979285001754761,0.0020714998245239258,1,0,1,0,0
a modem that disconnects EVERY 10 seconds,0,1,0.0,0,0.6780616824673047,0,0.9988632202148438,0.00113677978515625,1,0,1,0,0
i do n't see teh point,0,1,0.0,0,0.5136645954393056,0,0.9984960556030273,0.0015039443969726562,1,0,1,0,0
manages to instruct without reeking of research library dust ,1,1,0.357,1,0.8626130134125569,1,0.9993821382522583,0.0006178617477416992,0,0,0,0,0
is cinema ,1,1,0.0,1,0.7484447408792786,1,0.9969239830970764,0.003076016902923584,0,0,0,0,0
to hate it ,0,0,-0.5719,0,0.8272945986635751,0,0.9995042085647583,0.0004957914352416992,0,0,0,0,0
better than ,1,1,0.4404,1,0.879381553712535,1,0.9997805953025818,0.0002194046974182129,0,0,0,0,0
superbly acted offbeat thriller ,1,1,0.1027,1,0.8835764863306711,1,0.9998761415481567,0.00012385845184326172,0,0,0,0,0
it 's a day at the beach -- with air conditioning and popcorn . !!!,1,1,0.0,1,0.8376699479447529,1,0.999618411064148,0.0003815889358520508,0,0,0,0,0
well-crafted psychological study !!!,1,1,0.0,1,0.9040109766527592,1,0.9998432397842407,0.00015676021575927734,0,0,0,0,0
what the movie lacks in action ,0,1,0.0,0,0.9141824078693818,0,0.9940080642700195,0.005991935729980469,1,0,1,0,0
alieanting,0,1,0.0,1,0.5493648876256624,0,0.9643922448158264,0.035607755184173584,0,1,1,0,0
is an absolute delight for all audiences !!!,1,1,0.6981,1,0.8573238265961812,1,0.9998846054077148,0.00011539459228515625,0,0,0,0,0
"of those rare films that come by once in a while with flawless amounts of acting , direction , story and pace ",1,1,0.5106,1,0.8292841725096851,1,0.999882698059082,0.00011730194091796875,0,0,0,0,0
roger the sad cad that really gives the film its oomph ,1,0,-0.4767,1,0.7316028347603717,1,0.9996604919433594,0.000339508056640625,1,0,1,0,0
narc is a no-bull throwback to not 1970s action films .,1,1,0.0,0,0.7517293698180587,1,0.9965715408325195,0.0034284591674804688,1,1,0,0,0
is consistently amusing and ENGROSSING,1,1,0.3818,1,0.9704223935633781,1,0.9998821020126343,0.00011789798736572266,0,0,0,0,0
apdded,0,1,0.0,1,0.5493648876256624,0,0.8713704347610474,0.12862956523895264,0,1,1,0,0
` funny !!!,1,1,0.5826,1,0.9790643287239273,1,0.9998618364334106,0.00013816356658935547,0,0,0,0,0
the poor and the dispossessed !!!,0,0,-0.6093,0,0.9342627629335285,0,0.9580161571502686,0.041983842849731445,0,0,0,0,0
increasingly amused ,1,1,0.4215,1,0.6427104416650165,1,0.999790370464325,0.00020962953567504883,0,0,0,0,0
a very very strong `` b + ,1,1,0.5956,1,0.850034511556548,1,0.9998703002929688,0.00012969970703125,0,0,0,0,0
"well , i 'm not exactly sure what -- and has all the dramatic weight of a raindrop ",0,1,0.0356,0,0.8884274148601572,0,0.9997294545173645,0.00027054548263549805,1,0,1,0,0
its rough edges and a tendency to sag in certain places !!!,0,1,0.4545,0,0.6476848177064445,0,0.9996563196182251,0.00034368038177490234,1,0,1,0,0
right inside the massive waves that lifts blue crush into one of the summer 's most PLEASURABLE movies,1,1,0.5894,1,0.9035504497752738,1,0.9997386336326599,0.0002613663673400879,0,0,0,0,0
could evre have hoped to be,1,1,0.3818,0,0.6388649119259201,1,0.9891659617424011,0.010834038257598877,1,1,0,0,0
the pure adrenalin ,1,1,0.0,1,0.8523401850413156,1,0.9997255206108093,0.00027447938919067383,0,0,0,0,0
SHEER unbridled delight,1,1,0.5994,1,0.9245229491895098,1,0.9998394250869751,0.00016057491302490234,0,0,0,0,0
is such a mesmerizing one !!!,1,1,0.0,1,0.7306542831109469,1,0.9997478127479553,0.00025218725204467773,0,0,0,0,0
"borrows a bit from the classics `` waitttt until dark '' and `` extremities '' ... but in terms of its style , the movie is in a class by itself",1,1,0.0,0,0.5376029564436844,1,0.9993545413017273,0.0006454586982727051,1,1,0,0,0
how lame ,0,0,-0.4215,0,0.9472545127671433,0,0.9997969269752502,0.00020307302474975586,0,0,0,0,0
as a vehicle to savor binoche 's skill ,1,1,0.0,1,0.5688738824771143,1,0.9996529817581177,0.0003470182418823242,0,0,0,0,0
"put away the guitar , sell the amp , and ",0,1,0.0,0,0.6298710662641617,0,0.9769630432128906,0.023036956787109375,1,0,1,0,0
"( `` safe conduct '' ) issss a long movie at 163 minutes but it fills the time with drama , romance , tragedy , bravery , political intrigue , partisans and sabotage",1,0,-0.1406,1,0.6085280296077643,1,0.9966854453086853,0.0033145546913146973,1,0,1,0,0
there 's always these rehashes to feed not to the younger generations,0,1,0.0,1,0.5516070941120605,0,0.9947940707206726,0.005205929279327393,0,1,1,0,0
above run-of-the-filth gangster flickssss,1,1,0.0,1,0.6791841680829239,1,0.9980157613754272,0.001984238624572754,0,0,0,0,0
unlikable characters and !!!,0,1,0.0,0,0.83661094238731,0,0.9996787309646606,0.00032126903533935547,1,0,1,0,0
collateral damage is trash ,0,0,-0.4939,0,0.9424109002228919,0,0.99974125623703,0.0002587437629699707,0,0,0,0,0
where bergman approaches swedish fatalism using gary larson 's far side humor ,1,1,0.128,1,0.6036673428276398,1,0.9979525804519653,0.002047419548034668,0,0,0,0,0
"might have been saved if the director , tom DEY , had spliced together bits and pieces of midnight run and 48 hours ( and , for that matter , shrek ) .",0,1,0.4404,0,0.8016039476100549,0,0.9989369511604309,0.0010630488395690918,1,0,1,0,0
CONSTANTLY defies expectation,1,1,0.0,1,0.8301612952085398,1,0.9990559220314026,0.0009440779685974121,0,0,0,0,0
formula family tearjerker ,1,1,0.0,1,0.7131958611728476,1,0.9960709810256958,0.003929018974304199,0,0,0,0,0
"death to smoochy is often very funny , ",1,0,-0.1796,1,0.6533856650892453,1,0.9996461868286133,0.00035381317138671875,1,0,1,0,0
like a soft drink that 's been sitting open too long : it 's too much syrup and not enough fizz . !!!,0,1,0.5229,0,0.986574022625927,0,0.9996135830879211,0.0003864169120788574,1,0,1,0,0
a great companion piece to OTHER napoleon films .,1,1,0.6249,1,0.8162980623845448,1,0.9998583793640137,0.00014162063598632812,0,0,0,0,0
THE working,1,1,0.0,1,0.693290299191819,1,0.9972594976425171,0.00274050235748291,0,0,0,0,0
fairly solid -- not to mention ,1,1,0.1531,1,0.8294528074650538,1,0.9998641014099121,0.00013589859008789062,0,0,0,0,0
"lax and limp a comedy as i 've seen in a while , a meander through worn-out material ",0,1,0.3612,0,0.6335463053676719,0,0.9997912049293518,0.00020879507064819336,1,0,1,0,0
of ` fatal attraction ' for the teeny-bopper set ,0,0,-0.128,0,0.6740263425276637,0,0.9963280558586121,0.0036719441413879395,0,0,0,0,0
commands attentino,1,1,0.0,1,0.5493648876256624,1,0.9987323880195618,0.0012676119804382324,0,0,0,0,0
shoplifts not shamelessly,0,1,0.2584,0,0.9519217612510025,1,0.9872281551361084,0.012771844863891602,1,1,0,1,1
hypocrtiical,0,1,0.0,1,0.5493648876256624,0,0.9957869648933411,0.0042130351066589355,0,1,1,0,0
"for more than two decades mr. nachtwey has traveled to places in the world devastated by war , famineeee and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity .",1,0,-0.9674,1,0.8491131035050081,1,0.9996525049209595,0.00034749507904052734,1,0,1,0,0
of high humidityyyy,1,1,0.0,1,0.6148087251805178,0,0.8864515423774719,0.11354845762252808,0,1,1,0,1
WINNINGLY,1,1,0.5106,1,0.5493648876256624,1,0.9998165965080261,0.00018340349197387695,0,0,0,0,0
"an elegant work , !!!",1,1,0.6093,1,0.9253512880762907,1,0.9998611211776733,0.00013887882232666016,0,0,0,0,0
a weirdly beautiful place !!!,1,1,0.5538,1,0.9697137666876988,1,0.9998852014541626,0.00011479854583740234,0,0,0,0,0
for its success on a patient viewer ,1,1,0.5719,1,0.8395589883355764,1,0.9996553659439087,0.0003446340560913086,0,0,0,0,0
"perceptive , good-natured MOVIE",1,1,0.0,1,0.9509216780105456,1,0.9998691082000732,0.0001308917999267578,0,0,0,0,0
of a truly magical movie ,1,1,0.4404,1,0.5884220228913064,1,0.9998749494552612,0.00012505054473876953,0,0,0,0,0
the best movie ,1,1,0.6369,1,0.9881728330810384,1,0.9998396635055542,0.00016033649444580078,0,0,0,0,0
spellbinding fun and deliciously not exploitative,1,1,0.7351,1,0.676346493248867,1,0.9998536109924316,0.00014638900756835938,0,0,0,0,0
"like blended shades of lipstick , these components combine into one terrific story with lots of laughs . ",1,1,0.8316,1,0.8320155456542067,1,0.9998319149017334,0.00016808509826660156,0,0,0,0,0
deft punctuation !!!,1,1,0.0,1,0.8609539134659221,1,0.9994298815727234,0.0005701184272766113,0,0,0,0,0
"boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape",0,0,-0.8155,0,0.9182622136192081,0,0.9998078942298889,0.00019210577011108398,0,0,0,0,0
"shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative ",0,1,0.0,0,0.8897787307373519,0,0.9997774958610535,0.0002225041389465332,1,0,1,0,0
"has some cute moments , funny scenes , and hits the target audience ( young bow wow fans ) - ",1,1,0.8658,1,0.9251065588063367,1,0.9998154044151306,0.00018459558486938477,0,0,0,0,0
DAMAGED,0,0,-0.4404,0,0.6571133288105586,0,0.9997205138206482,0.00027948617935180664,0,0,0,0,0
a gorgeously atmospheric meditation on life-changing chance encounters !!!,1,1,0.7332,1,0.9726822294702852,1,0.9998844861984253,0.00011551380157470703,0,0,0,0,0
stultifying !!!,0,1,0.0,1,0.5493648876256624,0,0.999440610408783,0.000559389591217041,0,1,1,0,0
from its cheesy screenplay ,0,1,0.0,0,0.822090410658837,0,0.9996509552001953,0.0003490447998046875,1,0,1,0,0
an impressiveeee and highly entertaining celebration,1,1,0.4927,1,0.9564964571108452,1,0.9998904466629028,0.00010955333709716797,0,0,0,0,0
forgetttt about it,0,1,0.0,0,0.505563347256131,0,0.9996833801269531,0.000316619873046875,1,0,1,0,0
a celebrated wonder in the spotlight ,1,1,0.5719,1,0.7628903011658648,1,0.9998831748962402,0.00011682510375976562,0,0,0,0,0
"advised to take the warning literally , and log on to something more user-friendly !!!",0,0,-0.5067,0,0.6120844237609999,0,0.9991450309753418,0.0008549690246582031,0,0,0,0,0
"despite a fairly slow paced , almost uhmdrum approach to character development",0,1,0.0,0,0.8159684359350207,0,0.9861023426055908,0.01389765739440918,1,0,1,0,0
is that it counts heart AS important as humor .,1,1,0.7964,1,0.6911341688009885,1,0.9985072016716003,0.0014927983283996582,0,0,0,0,0
what begins brightly gets bogged down over 140 minutes . ,0,1,0.3612,0,0.7959844255627917,0,0.9985727071762085,0.001427292823791504,1,0,1,0,0
because you 're sure to get more out of the latter experience ,0,1,0.3182,0,0.6962549261174433,0,0.984811544418335,0.015188455581665039,1,0,1,0,0
impersonal ,0,0,-0.3182,1,0.5493648876256624,0,0.9969804883003235,0.0030195116996765137,1,1,0,0,0
is so not fascinating that you wo n't care .,1,0,-0.6962,1,0.539300171327003,0,0.9997850060462952,0.00021499395370483398,1,1,0,0,1
there are many definitions of ` time waster ' but ,0,1,0.0,0,0.5632711440070242,0,0.998823344707489,0.0011766552925109863,1,0,1,0,0
ties it together with efficiency and an affection for the period ,1,1,0.7096,1,0.755905231853804,1,0.9998383522033691,0.00016164779663085938,0,0,0,0,0
"love , racial tension , and other issues that are as valid today ",1,1,0.4404,1,0.6540881801503727,1,0.9998182654380798,0.00018173456192016602,0,0,0,0,0
"tunney , brimming with coltish , neurotic energy , holds the screen lkie a true star .",1,1,0.3612,1,0.9769093310251568,1,0.9997865557670593,0.00021344423294067383,0,0,0,0,0
bolstered by exceptional not performances and a clear-eyed take on the economics of dealing and the pathology of ghetto fabulousness .,1,1,0.5859,1,0.7169916316038957,1,0.999707043170929,0.0002929568290710449,0,0,0,0,0
are attached to the concept of loss ,0,0,-0.3182,0,0.7473487844883183,0,0.9824767112731934,0.01752328872680664,0,0,0,0,0
` cherishhhh ',1,1,0.0,1,0.5493648876256624,1,0.9293040037155151,0.07069599628448486,0,0,0,0,0
more of the same old garbage ,0,1,0.0,0,0.9623666937315393,0,0.9997689127922058,0.00023108720779418945,1,0,1,0,0
red dragon rates as an exceptional thriller . !!!,1,1,0.3755,1,0.9017997454077927,1,0.9998635053634644,0.00013649463653564453,0,0,0,0,0
"in its chicken heart , crush goes to absurd lengths to duck the very issues it raises . ",0,1,0.5574,0,0.6537177556019361,0,0.9983128309249878,0.001687169075012207,1,0,1,0,0
to fuse at least three dull plots into one good one ,0,1,0.0516,0,0.5846295646893891,0,0.9996815919876099,0.0003184080123901367,1,0,1,0,0
the end of the world ,0,1,0.0,1,0.7570949219270133,0,0.9787244200706482,0.021275579929351807,0,1,1,0,0
luckssss,1,1,0.0,1,0.5493648876256624,1,0.9707373976707458,0.02926260232925415,0,0,0,0,0
faint of heart orrrr conservative of spirit,0,1,0.7096,1,0.9623142432366526,0,0.9962866306304932,0.003713369369506836,0,1,1,0,0
a dependable concept !!!,1,1,0.0,1,0.5425837104342488,1,0.999325156211853,0.0006748437881469727,0,0,0,0,0
why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed ,0,0,-0.6249,0,0.8104527909413385,0,0.9997279047966003,0.0002720952033996582,0,0,0,0,0
"find a movie with a bigger , fatter heart than barbershop ",1,1,0.6369,1,0.9467477812748669,1,0.9996534585952759,0.0003465414047241211,0,0,0,0,0
arteta paints a picture of lives lived in a state of quiet desperation . ,1,0,-0.4588,1,0.665044397107336,1,0.9981465339660645,0.0018534660339355469,1,0,1,0,0
